time,TAUHGH,TAULOW,TAUMID,TAUTOT
2017-04-30 00:30:00,0.0,0.0,0.0,0.0
2017-04-30 01:30:00,0.0,0.0,0.0,0.0
2017-04-30 02:30:00,0.0,0.0,0.0,0.0
2017-04-30 03:30:00,0.0,0.0,0.0,0.0
2017-04-30 04:30:00,0.0,0.0,0.0,0.0
2017-04-30 05:30:00,0.0,0.0,0.0,0.0
2017-04-30 06:30:00,0.0,0.0,0.0,0.0
2017-04-30 07:30:00,0.0,0.0,0.0,0.0
2017-04-30 08:30:00,0.0,0.0,0.0,0.0
2017-04-30 09:30:00,0.0,0.0,0.0,0.0
2017-04-30 10:30:00,0.0,0.0,0.0,0.0
2017-04-30 11:30:00,0.0,0.0,0.0,0.0
2017-04-30 12:30:00,0.0,0.0,0.0,0.0
2017-04-30 13:30:00,0.0,0.0,0.0,0.0
2017-04-30 14:30:00,0.0,0.0,0.0,0.0
2017-04-30 15:30:00,0.0,0.0,0.0,0.0
2017-04-30 16:30:00,0.0,0.0,0.0,0.0
2017-04-30 17:30:00,0.0,0.0,0.0,0.0
2017-04-30 18:30:00,0.0,0.0,0.0,0.0
2017-04-30 19:30:00,0.0,0.0,0.0,0.0
2017-04-30 20:30:00,0.0,0.0,0.0,0.0
2017-04-30 21:30:00,0.0,0.0,0.0,0.0
2017-04-30 22:30:00,0.0,0.0,0.0,0.0
2017-04-30 23:30:00,0.0,0.0,0.0,0.0
2017-05-01 00:30:00,0.0,0.0,0.0,0.0
2017-05-01 01:30:00,0.0,0.0,0.0,0.0
2017-05-01 02:30:00,0.0,0.0,0.0,0.0
2017-05-01 03:30:00,0.0,0.0,0.0,0.0
2017-05-01 04:30:00,0.0,0.0,0.0,0.0
2017-05-01 05:30:00,0.0,0.0,0.0,0.0
2017-05-01 06:30:00,0.0,0.0,0.0,0.0
2017-05-01 07:30:00,0.0,0.0,0.0,0.0
2017-05-01 08:30:00,0.0,0.0,0.0,0.0
2017-05-01 09:30:00,0.0,0.0,0.0,0.0
2017-05-01 10:30:00,0.0,0.0,0.0,0.0
2017-05-01 11:30:00,0.0,0.0,0.0,0.0
2017-05-01 12:30:00,0.0,0.0,0.0,0.0
2017-05-01 13:30:00,0.0,0.0,0.0,0.0
2017-05-01 14:30:00,0.1005859375,0.0,0.0,0.1005859375
2017-05-01 15:30:00,0.0745544955134,0.0,0.0,0.074554502964
2017-05-01 16:30:00,0.22479249537,0.0,0.0,0.224792674184
2017-05-01 17:30:00,1.6806640625,0.0,0.0762025341392,1.75683605671
2017-05-01 18:30:00,1.49267590046,0.0,0.290405631065,1.78320336342
2017-05-01 19:30:00,0.688720822334,0.0,0.00988419074565,0.698731899261
2017-05-01 20:30:00,1.70849609375,0.0,0.00992215517908,1.71826171875
2017-05-01 21:30:00,3.0849609375,0.0,0.0829165652394,3.16796875
2017-05-01 22:30:00,3.6689453125,0.0,0.217956617475,3.8876953125
2017-05-01 23:30:00,3.72265625,0.0,0.421508818865,4.14453125
2017-05-02 00:30:00,3.5322265625,0.0,0.593750059605,4.125
2017-05-02 01:30:00,3.7109375,0.0,0.65673828125,4.36718797684
2017-05-02 02:30:00,4.12109375,0.0,0.790527701378,4.912109375
2017-05-02 03:30:00,4.2265625,0.0,0.93579107523,5.1640625
2017-05-02 04:30:00,4.33203125,0.0,1.12792980671,5.4609375
2017-05-02 05:30:00,4.662109375,0.0,1.10302746296,5.765625
2017-05-02 06:30:00,5.23632860184,0.0,0.991210997105,6.2265625
2017-05-02 07:30:00,6.033203125,0.0,1.22460985184,7.2578125
2017-05-02 08:30:00,6.720703125,0.0,1.44384789467,8.1640625
2017-05-02 09:30:00,7.125,0.0,1.30761754513,8.43359375
2017-05-02 10:30:00,7.12109375,0.0,0.951904296875,8.0703125
2017-05-02 11:30:00,6.068359375,0.0,0.384399473667,6.45312547684
2017-05-02 12:30:00,2.8896484375,0.0,0.00886926520616,2.89843773842
2017-05-02 13:30:00,0.407226592302,0.0,0.0,0.40722694993
2017-05-02 14:30:00,0.0,0.0,0.0,0.0
2017-05-02 15:30:00,0.0,0.0,0.0,0.0
2017-05-02 16:30:00,0.0,0.0,0.0,0.0
2017-05-02 17:30:00,0.0,0.0,0.0,0.0
2017-05-02 18:30:00,0.0,0.0,0.0,0.0
2017-05-02 19:30:00,0.0,0.0,0.0,0.0
2017-05-02 20:30:00,0.0,0.0,0.0,0.0
2017-05-02 21:30:00,0.0,0.0,0.0,0.0
2017-05-02 22:30:00,0.0,0.0,0.0,0.0
2017-05-02 23:30:00,0.0,0.0,0.0,0.0
2017-05-03 00:30:00,0.0,0.0,0.0,0.0
2017-05-03 01:30:00,0.0,0.0,0.0,0.0
2017-05-03 02:30:00,0.000897575519048,0.0,0.0,0.000897613819689
2017-05-03 03:30:00,0.0,0.0,0.0,0.0
2017-05-03 04:30:00,0.0,0.0,0.0,0.0
2017-05-03 05:30:00,0.0,0.0,0.0,0.0
2017-05-03 06:30:00,0.231628447771,0.0,0.0,0.231628760695
2017-05-03 07:30:00,2.6650390625,0.0,0.0,2.66503977776
2017-05-03 08:30:00,4.134765625,0.0,0.0,4.134765625
2017-05-03 09:30:00,3.95703125,0.0,0.0811464264989,4.0390625
2017-05-03 10:30:00,2.98828125,0.0,0.12377936393,3.11230492592
2017-05-03 11:30:00,2.9755859375,0.0,0.0,2.97558617592
2017-05-03 12:30:00,2.9169921875,0.0,0.0,2.9169921875
2017-05-03 13:30:00,2.1474609375,0.0,0.0,2.1474609375
2017-05-03 14:30:00,1.373046875,0.0,0.0,1.37304699421
2017-05-03 15:30:00,0.8642578125,0.0,0.0,0.864257872105
2017-05-03 16:30:00,0.672119259834,0.0,0.0,0.672119259834
2017-05-03 17:30:00,0.7685546875,0.0,0.151000991464,0.91967779398
2017-05-03 18:30:00,0.260131955147,0.0,0.439941763878,0.700195431709
2017-05-03 19:30:00,0.0,0.0,0.153503596783,0.153503417969
2017-05-03 20:30:00,0.0,0.0,0.0,0.0
2017-05-03 21:30:00,0.0,0.0,0.0,0.0
2017-05-03 22:30:00,0.0,0.0,0.0,0.0
2017-05-03 23:30:00,0.0,0.0,0.0,0.0
2017-05-04 00:30:00,0.0,0.0,0.0,0.0
2017-05-04 01:30:00,0.0,0.0,0.0,0.0
2017-05-04 02:30:00,0.0,0.0,0.0,0.0
2017-05-04 03:30:00,0.0,0.0,0.0,0.0
2017-05-04 04:30:00,0.0,0.0,0.0,0.0
2017-05-04 05:30:00,0.0,0.0,0.0,0.0
2017-05-04 06:30:00,0.0,0.0,0.0,0.0
2017-05-04 07:30:00,0.0,0.0,0.0,0.0
2017-05-04 08:30:00,0.0,0.0,0.0,0.0
2017-05-04 09:30:00,0.0,0.0,0.0,0.0
2017-05-04 10:30:00,0.0,0.0,0.0,0.0
2017-05-04 11:30:00,0.0,0.0,0.0,0.0
2017-05-04 12:30:00,0.0,0.0,0.0,0.0
2017-05-04 13:30:00,0.0,0.0,0.0,0.0
2017-05-04 14:30:00,0.0,0.0,0.0,0.0
2017-05-04 15:30:00,0.0,0.0,0.0,0.0
2017-05-04 16:30:00,0.0,0.0,0.0,0.0
2017-05-04 17:30:00,0.00257206801325,0.0,0.0,0.0025713017676
2017-05-04 18:30:00,0.0181732457131,0.0,0.0,0.0181732904166
2017-05-04 19:30:00,0.0938415974379,0.0,0.0,0.0938415974379
2017-05-04 20:30:00,0.0376739986241,0.0,0.0,0.0376739986241
2017-05-04 21:30:00,0.00134948233608,0.0,0.0,0.00134943507146
2017-05-04 22:30:00,0.0,0.0,0.0,0.0
2017-05-04 23:30:00,0.0,0.0,0.0,0.0
2017-05-05 00:30:00,0.0,0.0,0.0,0.0
2017-05-05 01:30:00,0.0,0.0,0.0,0.0
2017-05-05 02:30:00,0.0,0.0,0.0,0.0
2017-05-05 03:30:00,0.0,0.0,0.0,0.0
2017-05-05 04:30:00,0.0,0.0,0.0,0.0
2017-05-05 05:30:00,0.0,0.0,0.0,0.0
2017-05-05 06:30:00,0.0,0.0,0.0,0.0
2017-05-05 07:30:00,0.0,0.0,0.0,0.0
2017-05-05 08:30:00,0.000157003320055,0.0,0.0,0.000156991154654
2017-05-05 09:30:00,0.0169906690717,0.0,0.0,0.0169910974801
2017-05-05 10:30:00,0.0719299837947,0.0,0.0,0.0719299837947
2017-05-05 11:30:00,0.0772094875574,0.0,0.0,0.0772098228335
2017-05-05 12:30:00,0.0878907293081,0.0,0.0,0.087890625
2017-05-05 13:30:00,0.107666067779,0.0,0.0,0.10766608268
2017-05-05 14:30:00,0.128417983651,0.0,0.0,0.128418043256
2017-05-05 15:30:00,0.146240249276,0.0,0.0,0.146240308881
2017-05-05 16:30:00,0.151916503906,0.0,0.0,0.151916623116
2017-05-05 17:30:00,0.174194350839,0.0,0.0,0.174194484949
2017-05-05 18:30:00,0.0920716300607,0.0,0.0,0.0920716673136
2017-05-05 19:30:00,0.0480194203556,0.0,0.0,0.0480195209384
2017-05-05 20:30:00,0.11285404861,0.0,0.0,0.11285405606
2017-05-05 21:30:00,0.174377456307,0.0,0.0,0.174377515912
2017-05-05 22:30:00,0.167968764901,0.0,0.0,0.167968869209
2017-05-05 23:30:00,0.158813491464,0.0,0.0,0.158813491464
2017-05-06 00:30:00,0.143615722656,0.0,0.0,0.143615722656
2017-05-06 01:30:00,0.0926515907049,0.0,0.0,0.0926518365741
2017-05-06 02:30:00,0.0629272833467,0.0,0.0,0.0629273205996
2017-05-06 03:30:00,0.0790100172162,0.0,0.0,0.0790100246668
2017-05-06 04:30:00,0.0837097465992,0.0,0.0,0.083709962666
2017-05-06 05:30:00,0.0878296121955,0.0,0.0,0.0878302454948
2017-05-06 06:30:00,0.078704893589,0.0,0.0,0.078704893589
2017-05-06 07:30:00,0.0531463697553,0.0,0.0,0.0531463697553
2017-05-06 08:30:00,0.0422821044922,0.283813893795,0.0,0.326171875
2017-05-06 09:30:00,0.0162124726921,0.84545904398,0.0,0.86157232523
2017-05-06 10:30:00,0.0,1.51855480671,0.0,1.51855480671
2017-05-06 11:30:00,0.0,2.03613305092,0.0,2.0361328125
2017-05-06 12:30:00,0.0,1.95507824421,0.0,1.95507824421
2017-05-06 13:30:00,0.0,1.65478527546,0.0,1.65478515625
2017-05-06 14:30:00,0.0,1.08789229393,0.0,1.087890625
2017-05-06 15:30:00,0.0,2.0107421875,0.0,2.0107421875
2017-05-06 16:30:00,0.0,1.49267601967,0.0,1.49267625809
2017-05-06 17:30:00,0.0,0.0,0.0,0.0
2017-05-06 18:30:00,0.0,0.0,0.0,0.0
2017-05-06 19:30:00,0.0,0.0,0.0,0.0
2017-05-06 20:30:00,0.0,1.27099621296,0.0,1.27099609375
2017-05-06 21:30:00,0.0,1.78906261921,0.0,1.78906261921
2017-05-06 22:30:00,0.0,2.791015625,0.0,2.791015625
2017-05-06 23:30:00,0.0,3.36035180092,0.0,3.3603515625
2017-05-07 00:30:00,0.0,3.02734541893,0.0,3.02734375
2017-05-07 01:30:00,0.0,2.49121117592,0.0,2.49121117592
2017-05-07 02:30:00,0.0,2.18945384026,0.0,2.189453125
2017-05-07 03:30:00,0.0,1.74902379513,0.0,1.74902379513
2017-05-07 04:30:00,0.0,1.40332067013,0.0,1.40332055092
2017-05-07 05:30:00,0.0,1.32959127426,0.0,1.32959020138
2017-05-07 06:30:00,0.0,1.29687511921,0.0,1.29687523842
2017-05-07 07:30:00,0.0,1.32226610184,0.0,1.32226574421
2017-05-07 08:30:00,0.0,1.32226634026,0.0,1.32226717472
2017-05-07 09:30:00,0.0,1.54296886921,0.0,1.54296910763
2017-05-07 10:30:00,0.0,1.91406369209,0.0,1.9140625
2017-05-07 11:30:00,0.0,2.0791015625,0.0,2.07910203934
2017-05-07 12:30:00,0.0,1.56445336342,0.0,1.56445384026
2017-05-07 13:30:00,0.0,0.777588427067,0.00142913777381,0.779053270817
2017-05-07 14:30:00,0.0,2.689453125,0.0590367987752,2.74804711342
2017-05-07 15:30:00,0.0,2.49023485184,0.0563965924084,2.5458984375
2017-05-07 16:30:00,0.0,3.1318359375,0.0242846589535,3.15625023842
2017-05-07 17:30:00,0.0,3.26855516434,0.117340177298,3.38671898842
2017-05-07 18:30:00,0.0,4.380859375,6.822265625,11.203125
2017-05-07 19:30:00,0.0,2.4228515625,14.5859375,17.0078125
2017-05-07 20:30:00,0.0,7.748046875,14.3046875,22.0546875
2017-05-07 21:30:00,0.0,6.5546875,1.93115246296,8.48828220367
2017-05-07 22:30:00,0.0,1.22753930092,0.0,1.22753918171
2017-05-07 23:30:00,0.0,1.41308665276,0.0,1.41308605671
2017-05-08 00:30:00,0.0,0.904296994209,0.0,0.904296994209
2017-05-08 01:30:00,0.0,0.217224121094,0.0,0.217224866152
2017-05-08 02:30:00,0.0,0.00348012964241,0.0,0.00348034896888
2017-05-08 03:30:00,0.0,0.055389419198,0.0,0.055389419198
2017-05-08 04:30:00,0.0,0.0509035848081,0.0,0.0509035848081
2017-05-08 05:30:00,0.0,0.0126305092126,0.0,0.0126305092126
2017-05-08 06:30:00,0.0,0.0,0.0,0.0
2017-05-08 07:30:00,0.0425415299833,0.0151560846716,0.0,0.057709030807
2017-05-08 08:30:00,0.137756347656,0.0,0.0,0.137756541371
2017-05-08 09:30:00,0.152526929975,0.0,0.0,0.152526915073
2017-05-08 10:30:00,0.498657226562,0.0,0.0,0.498657345772
2017-05-08 11:30:00,1.10546875,0.0,0.0,1.10546875
2017-05-08 12:30:00,1.2529296875,0.0,0.0252228844911,1.27832055092
2017-05-08 13:30:00,1.2734375,0.0,0.451171904802,1.72460949421
2017-05-08 14:30:00,0.458251982927,0.0,1.26025414467,1.71826171875
2017-05-08 15:30:00,0.271362304688,0.0,1.13818359375,1.40966808796
2017-05-08 16:30:00,1.22412109375,0.0,0.838378965855,2.0625
2017-05-08 17:30:00,2.19140648842,0.0,0.0419921875,2.2333984375
2017-05-08 18:30:00,0.235778808594,0.0,0.0,0.235779002309
2017-05-08 19:30:00,0.0,0.0,0.0,0.0
2017-05-08 20:30:00,0.142211943865,0.0,0.0,0.142212614417
2017-05-08 21:30:00,0.39624029398,0.0,0.0,0.396240323782
2017-05-08 22:30:00,0.017669711262,0.0,0.0,0.0176697056741
2017-05-08 23:30:00,0.512451291084,0.0,0.0,0.512451469898
2017-05-09 00:30:00,1.390625,0.0,0.0,1.390625
2017-05-09 01:30:00,0.55444341898,0.0,0.0,0.554443478584
2017-05-09 02:30:00,0.34265139699,0.0,0.0,0.342651456594
2017-05-09 03:30:00,0.0924988016486,0.0,0.0,0.0924987867475
2017-05-09 04:30:00,0.0,0.0,0.0,0.0
2017-05-09 05:30:00,0.0,0.0,0.0,0.0
2017-05-09 06:30:00,0.0,0.0,0.0,0.0
2017-05-09 07:30:00,0.0,0.0,0.0,0.0
2017-05-09 08:30:00,0.0,0.0,0.0,0.0
2017-05-09 09:30:00,0.0,0.0,0.0,0.0
2017-05-09 10:30:00,0.0,0.0,0.0,0.0
2017-05-09 11:30:00,0.0,0.0,0.0,0.0
2017-05-09 12:30:00,0.0,0.0,0.0,0.0
2017-05-09 13:30:00,0.0,0.0,0.0,0.0
2017-05-09 14:30:00,0.0136413807049,0.0,0.0886841192842,0.102325730026
2017-05-09 15:30:00,0.0527038760483,0.0,0.523681759834,0.576416194439
2017-05-09 16:30:00,0.0271913148463,0.0,0.493408203125,0.520508229733
2017-05-09 17:30:00,0.0,0.0,0.0787354037166,0.078735485673
2017-05-09 18:30:00,0.0159530639648,0.0,0.0,0.0159534979612
2017-05-09 19:30:00,0.0487060695887,0.0,0.0,0.0487064234912
2017-05-09 20:30:00,0.119751125574,0.0,0.0,0.119750991464
2017-05-09 21:30:00,0.141418471932,0.0,0.0,0.141418471932
2017-05-09 22:30:00,0.080993719399,0.0,0.0,0.0809937641025
2017-05-09 23:30:00,0.0118179889396,0.0,0.0,0.0118181053549
2017-05-10 00:30:00,0.0,0.0,0.0,0.0
2017-05-10 01:30:00,0.0022382743191,0.0,0.0,0.00223740842193
2017-05-10 02:30:00,0.012409212999,0.0,0.0,0.012409822084
2017-05-10 03:30:00,0.0023298303131,0.0,0.0,0.00232988130301
2017-05-10 04:30:00,0.0,0.0,0.0,0.0
2017-05-10 05:30:00,0.0,0.0,0.0,0.0
2017-05-10 06:30:00,0.0,0.00158078805543,0.0,0.00158076314256
2017-05-10 07:30:00,0.0,0.0449386797845,0.0,0.0449374951422
2017-05-10 08:30:00,0.0,0.100677698851,0.0,0.100678175688
2017-05-10 09:30:00,0.0,0.25293058157,0.0,0.252929717302
2017-05-10 10:30:00,0.0,0.390991777182,0.0,0.39099162817
2017-05-10 11:30:00,0.0,0.499755859375,0.0,0.499755859375
2017-05-10 12:30:00,0.0,0.406005889177,0.0,0.406005889177
2017-05-10 13:30:00,0.0,0.0,0.0,0.0
2017-05-10 14:30:00,0.0,7.02343797684,0.0,7.02343797684
2017-05-10 15:30:00,0.0,18.578125,4.763671875,23.3359375
2017-05-10 16:30:00,0.0,19.6484375,7.072265625,26.71875
2017-05-10 17:30:00,0.0,12.796875,27.0078125,39.796875
2017-05-10 18:30:00,0.0966491773725,16.6484375,29.3671875,46.109375
2017-05-10 19:30:00,1.55712890625,14.6796875,32.71875,48.953125
2017-05-10 20:30:00,2.263671875,32.671875,18.015625,52.953125
2017-05-10 21:30:00,4.236328125,29.140625,1.66845703125,35.046875
2017-05-10 22:30:00,10.078125,41.859375,1.48583984375,53.421875
2017-05-10 23:30:00,8.4765625,32.734375,4.01953220367,45.234375
2017-05-11 00:30:00,3.1455078125,44.265625,5.28125,52.6875
2017-05-11 01:30:00,1.46337890625,45.734375,6.619140625,53.8125
2017-05-11 02:30:00,0.00757981138304,50.03125,4.916015625,54.953125
2017-05-11 03:30:00,0.0196305755526,49.5,10.37890625,59.890625
2017-05-11 04:30:00,0.495361357927,47.171875,13.109375,60.78125
2017-05-11 05:30:00,1.88623046875,42.140625,13.29296875,57.328125
2017-05-11 06:30:00,3.8076171875,24.2265625,12.140625,40.171875
2017-05-11 07:30:00,4.8671875,15.59765625,11.296875,31.765625
2017-05-11 08:30:00,1.83349609375,16.859375,10.4296875,29.125
2017-05-11 09:30:00,0.374877929688,17.46875,10.08984375,27.9375
2017-05-11 10:30:00,0.0532226897776,18.4921875,8.5390625,27.0859375
2017-05-11 11:30:00,0.0705566480756,20.75,8.265625,29.0859375
2017-05-11 12:30:00,0.0466766469181,18.9765625,10.63671875,29.6640625
2017-05-11 13:30:00,0.959960997105,15.50390625,13.94140625,30.4062519073
2017-05-11 14:30:00,0.0,12.4414072037,15.50390625,27.9453125
2017-05-11 15:30:00,0.0,12.66796875,16.5234375,29.1875019073
2017-05-11 16:30:00,0.259033232927,10.6796875,14.16796875,25.109375
2017-05-11 17:30:00,0.0277710091323,11.59375,14.609375,26.234375
2017-05-11 18:30:00,0.133728042245,12.9179697037,15.24609375,28.296875
2017-05-11 19:30:00,1.216796875,16.0234375,14.625,31.8671875
2017-05-11 20:30:00,1.91650390625,16.3203125,15.5859375,33.8125
2017-05-11 21:30:00,0.54833984375,15.02734375,16.890625,32.46875
2017-05-11 22:30:00,0.893798828125,14.7187519073,17.75,33.359375
2017-05-11 23:30:00,0.683837890625,12.62109375,17.0625,30.3671875
2017-05-12 00:30:00,2.8369140625,13.1562509537,16.9296875,32.921875
2017-05-12 01:30:00,2.109375,15.12890625,15.1289072037,32.375
2017-05-12 02:30:00,1.74169921875,13.61328125,15.2539072037,30.609375
2017-05-12 03:30:00,1.2978515625,14.0625,12.67578125,28.03125
2017-05-12 04:30:00,0.670898556709,15.9453125,14.046875,30.6640625
2017-05-12 05:30:00,1.03857433796,15.9882822037,15.0234375,32.046875
2017-05-12 06:30:00,1.32763671875,15.8203134537,14.24609375,31.3984375
2017-05-12 07:30:00,1.54248046875,15.0859384537,14.92578125,31.5546875
2017-05-12 08:30:00,1.3330078125,13.60546875,12.97265625,27.9140625
2017-05-12 09:30:00,0.741455078125,13.6953134537,9.3359375,23.7734375
2017-05-12 10:30:00,1.4052734375,14.5781259537,8.64453125,24.6328125
2017-05-12 11:30:00,1.16357421875,18.765625,8.03515625,27.9609375
2017-05-12 12:30:00,1.30712890625,19.0390625,8.96875,29.3203125
2017-05-12 13:30:00,0.866699337959,18.1171875,9.80859375,28.7890625
2017-05-12 14:30:00,1.208984375,11.84765625,10.61328125,23.671875
2017-05-12 15:30:00,2.3466796875,11.9726572037,11.15625,25.4765625
2017-05-12 16:30:00,2.7197265625,38.59375,9.35546875,50.671875
2017-05-12 17:30:00,2.9140625,71.3125,7.986328125,82.1875
2017-05-12 18:30:00,3.693359375,45.671875,10.734375,60.09375
2017-05-12 19:30:00,4.65625,27.9062519073,13.0703125,45.625
2017-05-12 20:30:00,5.33203125,21.21875,15.7578125,42.3125
2017-05-12 21:30:00,4.3671875,13.375,16.21875,33.96875
2017-05-12 22:30:00,2.70703125,23.5625,14.5,40.765625
2017-05-12 23:30:00,1.31982421875,43.9375,12.05859375,57.3125
2017-05-13 00:30:00,0.58569341898,44.625,10.67578125,55.890625
2017-05-13 01:30:00,0.320434600115,50.15625,9.7578125,60.21875
2017-05-13 02:30:00,0.286987394094,8.0859375,10.53515625,18.90625
2017-05-13 03:30:00,0.210327208042,8.95703125,10.08984375,19.2578125
2017-05-13 04:30:00,0.186706572771,12.60546875,5.6953125,18.484375
2017-05-13 05:30:00,0.0123978210613,9.47656345367,2.0166015625,11.50390625
2017-05-13 06:30:00,0.0,2.83789086342,0.70947265625,3.54687523842
2017-05-13 07:30:00,0.0,0.172485530376,0.385254025459,0.557617366314
2017-05-13 08:30:00,0.0,0.14947527647,0.0544434450567,0.203918635845
2017-05-13 09:30:00,0.0,0.500488340855,0.0,0.500488340855
2017-05-13 10:30:00,0.0,0.170837789774,0.0,0.170837759972
2017-05-13 11:30:00,0.0,0.0,0.0,0.0
2017-05-13 12:30:00,0.0,0.0,0.0,0.0
2017-05-13 13:30:00,0.0,0.0,0.0,0.0
2017-05-13 14:30:00,0.0,0.0,0.0,0.0
2017-05-13 15:30:00,0.0,0.0,0.0,0.0
2017-05-13 16:30:00,0.0,0.0,0.0,0.0
2017-05-13 17:30:00,0.0,2.3837890625,1.09277355671,3.4765625
2017-05-13 18:30:00,0.0189819354564,2.68261766434,0.0,2.701171875
2017-05-13 19:30:00,0.186096206307,0.248230323195,0.0,0.434326499701
2017-05-13 20:30:00,0.333740323782,0.0,0.0,0.333740353584
2017-05-13 21:30:00,0.510009765625,0.00601463904604,0.0,0.516113698483
2017-05-13 22:30:00,1.29296875,0.0,0.0,1.29296898842
2017-05-13 23:30:00,3.091796875,0.0,0.0,3.091796875
2017-05-14 00:30:00,3.2255859375,0.0,0.0,3.2255859375
2017-05-14 01:30:00,1.06298828125,0.0,0.0,1.06298828125
2017-05-14 02:30:00,0.27282717824,0.0,0.0,0.272827535868
2017-05-14 03:30:00,0.734130859375,0.0,0.0,0.734131336212
2017-05-14 04:30:00,0.8076171875,0.0,0.0,0.807617366314
2017-05-14 05:30:00,0.54638671875,0.0,0.0,0.546386837959
2017-05-14 06:30:00,0.58154296875,0.0,0.0,0.581543028355
2017-05-14 07:30:00,0.5341796875,0.0,0.0,0.534180819988
2017-05-14 08:30:00,0.629394590855,0.0,0.0,0.629394769669
2017-05-14 09:30:00,1.498046875,0.0,0.0,1.49804759026
2017-05-14 10:30:00,2.37890625,0.0,0.0,2.37890648842
2017-05-14 11:30:00,1.40576171875,0.0,0.0,1.40576171875
2017-05-14 12:30:00,0.382690429688,0.0,0.0,0.38269123435
2017-05-14 13:30:00,0.590087890625,0.0,0.0810852274299,0.671143531799
2017-05-14 14:30:00,1.35546875,0.0,1.0234375,2.37890625
2017-05-14 15:30:00,1.80761730671,0.0,4.470703125,6.27734422684
2017-05-14 16:30:00,1.22607421875,0.0,8.50390625,9.73046875
2017-05-14 17:30:00,0.125366210938,0.0,6.982421875,7.10937547684
2017-05-14 18:30:00,0.0,0.0,3.4189453125,3.41894578934
2017-05-14 19:30:00,0.0,0.0,0.656494259834,0.656494557858
2017-05-14 20:30:00,0.0,0.0,0.0,0.0
2017-05-14 21:30:00,0.0,0.0,0.0,0.0
2017-05-14 22:30:00,0.0,0.0,0.0,0.0
2017-05-14 23:30:00,0.0,0.0,0.0,0.0
2017-05-15 00:30:00,0.0,0.0,0.0,0.0
